#{"t_start": 1770923807.9779322, "env_id": "None"}
r,l,t
2798.539016,200,42630.845503
3483.844301,200,42632.993037
3664.963924,200,42635.143356
3650.916173,200,42637.230615
3771.62114,200,42639.336706
4239.070809,200,42641.545539
4083.461549,200,42643.744908
3971.304056,200,42645.831788
4998.996717,200,42647.910485
4883.432855,200,42650.076772
3368.204896,200,42652.279413
4680.430994,200,42654.338046
5210.838363,200,42656.401848
4509.18105,200,42658.518423
3790.643719,200,42660.697963
4100.970307,200,42662.689015
4404.159595,200,42664.553396
4503.175916,200,42666.457848
3068.633641,200,42668.266784
4908.082648,200,42670.089868
2782.012146,200,42671.974462
4098.617041,200,42673.895624
2864.843218,200,42675.772883
4535.827418,200,42677.644757
3553.079918,200,42679.515212
4632.769439,200,42681.416747
4070.332845,200,42683.244999
3920.885129,200,42685.103902
3685.327365,200,42686.968553
4449.162568,200,42688.887908
3375.301755,200,42690.766574
4276.898642,200,42692.671123
3310.083484,200,42694.484706
4776.328935,200,42696.387923
4326.33803,200,42698.240466
4239.627846,200,42700.069633
4293.441027,200,42701.876072
3521.455302,200,42703.733657
-192.770484,1,42703.743836
4476.309518,200,42705.606853
4027.901892,200,42707.459134
4051.824091,200,42709.45992
4119.764478,200,42711.418054
4578.75562,200,42713.321546
3470.568406,200,42715.204705
3202.942101,200,42717.114955
3658.874375,200,42718.967584
3625.960693,200,42720.784494
3590.469426,200,42722.690112
4064.186591,200,42724.607911
2711.596308,158,42726.08553
3700.702126,200,42728.014081
4649.944557,200,42729.889058
4815.604173,200,42731.788974
4189.339041,200,42733.599149
2953.84894,200,42735.424376
4444.374823,200,42737.287778
3711.589943,200,42739.185942
4111.047057,200,42741.041299
5305.326258,200,42742.906605
3935.324323,200,42744.818757
4998.132943,200,42746.788238
3312.141333,200,42748.919887
3419.749457,200,42750.990637
5269.263993,200,42753.110767
4339.652528,200,42755.23814
4102.345511,200,42757.185723
4316.781924,200,42759.089889
4206.566478,200,42760.931352
3813.149385,200,42762.787036
2733.949035,200,42764.894629
4477.540752,200,42766.914789
4684.297412,200,42768.812764
3308.777385,200,42771.129276
4323.79446,200,42773.139994
4070.516049,200,42775.147764
3697.604949,200,42777.291353
4688.607535,200,42779.547075
-195.296089,2,42779.569071
4228.198597,200,42781.883342
3084.31549,200,42784.164458
4292.435044,200,42786.482088
2691.028021,200,42788.649574
3857.563723,200,42790.76604
3967.878004,200,42792.848236
5105.255219,200,42795.141634
4157.777971,200,42797.638571
3720.696303,200,42799.957327
4437.158986,200,42802.11735
-174.559926,3,42802.155102
4085.460791,200,42804.458555
4967.221936,200,42806.664795
4094.271697,200,42808.854193
4061.448032,200,42810.990734
5026.119583,200,42813.164263
3482.138797,200,42815.436623
4152.385635,200,42817.63804
3461.835466,200,42819.748054
4629.196236,200,42821.867606
4335.315902,200,42824.003666
3037.331606,200,42826.249104
3502.116685,200,42828.425232
-193.651883,1,42828.435469
4255.775024,200,42830.595741
3577.528573,200,42832.767254
3972.703575,200,42835.024545
4502.078325,200,42837.194555
4186.300946,200,42839.411792
3823.828383,200,42841.544509
4039.160251,200,42843.760078
2704.133659,200,42845.911887
4589.066431,200,42848.114856
3964.859323,200,42850.226978
3662.418845,200,42852.452776
4452.540764,200,42854.678441
3815.864952,200,42856.7618
3207.243976,200,42858.877484
3270.824453,200,42860.952322
4828.399775,200,42863.118641
3825.508344,200,42865.298245
3942.240855,200,42867.464042
3834.596097,200,42869.559999
3493.207415,200,42871.669179
3915.214337,200,42873.847135
3947.964398,200,42875.970142
3574.183646,200,42878.121962
3233.420515,200,42880.244655
3699.87055,200,42882.362415
3295.107721,200,42884.544866
3855.440787,200,42886.815796
3714.099023,200,42888.992902
3149.457316,200,42891.163441
4129.181979,200,42893.33362
4658.628667,200,42895.555693
3194.498781,200,42897.767505
3041.894878,200,42899.909838
4542.959118,200,42902.023629
4615.803445,200,42903.887604
4013.290988,200,42905.746279
3539.676055,200,42907.651966
4802.146605,200,42909.481905
3822.036057,200,42911.449258
4652.362695,200,42913.316844
3093.730865,200,42915.165689
4507.282851,200,42917.060395
4763.204356,200,42919.021997
4392.999661,200,42920.947251
3676.37692,200,42922.936806
4137.100936,200,42924.928833
4284.064512,200,42926.782434
3295.3712,200,42928.701972
5027.086266,200,42930.698115
5067.124346,200,42932.651165
3983.608796,200,42934.541336
5136.456909,200,42936.471949
4747.853531,200,42938.341823
4550.276758,200,42940.249616
4540.832369,200,42942.117999
3520.04329,200,42943.975636
3344.022427,200,42945.92262
4345.479422,200,42947.786996
3725.091767,200,42949.729163
2898.771077,200,42951.670351
4909.584875,200,42953.544579
3323.40554,200,42955.449196
3816.567025,200,42957.326737
4917.415071,200,42959.24706
4796.933339,200,42961.140773
4648.215174,200,42963.003956
4742.124,200,42964.877402
4326.973009,200,42966.820953
4828.289256,200,42968.779353
3870.398444,200,42970.792893
4161.868561,200,42972.669596
4709.199881,200,42974.569964
3727.200233,200,42976.433978
4694.332744,200,42978.485991
5126.364549,200,42980.53968
4389.054104,200,42982.408891
3516.142797,200,42984.262204
3353.236404,200,42986.298123
4397.085495,200,42988.407587
5107.000214,200,42990.566069
3619.985494,200,42992.5993
2608.003533,200,42994.58572
4175.99935,200,42996.512833
3482.660497,200,42998.364764
4267.47975,200,43000.189291
4013.785297,200,43002.019372
4191.503895,200,43003.904368
3357.163996,200,43005.783065
4931.618409,200,43007.732091
3292.014101,200,43009.666241
4019.838422,200,43011.688557
3812.48729,200,43013.695095
3007.231308,175,43015.458486
4823.080957,200,43017.418709
4734.489724,200,43019.494614
3596.391221,200,43021.492417
3160.698318,200,43023.671651
4252.235377,200,43025.926264
4652.277269,200,43028.021016
3815.63831,200,43030.204434
2976.91784,200,43032.360985
4737.637457,200,43034.49477
4798.837278,200,43036.604825
3832.877453,200,43038.759795
4563.795473,200,43040.923355
2657.191637,164,43042.682555
2677.135699,200,43044.884032
3391.604883,200,43046.970726
3691.120591,200,43049.038423
-139.309988,7,43049.113178
4631.902758,200,43051.317805
4376.356062,200,43053.486696
4717.639036,200,43055.591072
4362.3714,200,43057.648063
3144.849211,200,43059.75718
4701.682911,200,43061.892673
4437.130181,200,43064.026178
3494.486107,200,43066.101284
3758.239088,200,43068.23614
3401.818491,200,43070.438202
3325.487485,200,43072.589713
3286.469254,200,43074.701392
4487.392444,200,43076.754706
4774.014957,200,43078.861612
3816.879933,200,43080.975741
3694.05673,200,43083.132013
3509.157703,200,43085.322565
3293.128886,200,43087.472637
4259.390757,200,43089.630396
4330.098304,200,43091.81149
4379.735732,200,43093.999392
3694.679856,200,43096.365929
