#{"t_start": 1770188201.7111228, "env_id": "None"}
r,l,t
3808.395474,200,2548.097749
4540.372499,200,2548.295929
5291.034842,200,2548.482078
4817.332825,200,2550.371576
4339.417193,200,2550.572738
4808.33611,200,2550.776939
4066.337541,200,2550.965155
4677.479438,200,2551.160253
5245.959733,200,2551.33961
5358.066466,200,2551.545517
5118.316413,200,2551.761411
4603.554949,200,2551.980903
3991.144175,200,2552.1864
5256.985331,200,2554.101699
-159.214046,4,2554.101699
5557.089584,200,2554.355963
4560.909772,200,2554.546037
4608.439011,200,2554.736287
4631.42046,200,2554.927958
4785.173036,200,2555.115028
4878.91245,200,2555.296042
5069.530885,200,2555.485732
5246.245284,200,2555.675822
4908.692355,200,2555.86075
5342.799617,200,2557.759255
5388.381756,200,2557.949016
4465.916128,200,2558.143443
5002.028665,200,2558.331951
5349.480728,200,2558.536597
5265.925418,200,2558.726179
4458.058674,200,2558.914819
5347.131753,200,2559.099995
5023.19769,200,2559.291107
2634.343516,200,2559.471537
-185.25518,4,2559.471537
4634.768335,200,2561.396243
5218.024507,200,2561.582918
4313.430339,200,2561.777132
5292.299175,200,2561.960156
3651.46734,200,2562.148734
-122.813398,10,2562.159193
-59.523893,10,2562.178447
4712.297659,200,2562.366842
5160.014016,200,2562.555902
5018.620473,200,2562.742544
4893.543988,200,2562.929734
-198.865036,1,2562.932218
3303.468067,200,2563.121654
3064.590889,200,2563.304171
5037.74312,200,2565.236496
5218.748194,200,2565.414273
5509.428825,200,2565.606453
4362.956817,200,2565.796236
4967.109912,200,2565.991189
5287.93655,200,2566.178438
4935.678052,200,2566.365739
5383.125734,200,2566.556957
3338.006898,200,2566.744062
3638.004381,200,2566.935577
3875.579686,200,2568.853909
4563.012379,200,2569.043184
4587.25188,200,2569.23091
5322.411348,200,2569.421089
2624.92822,200,2569.619356
5064.636894,200,2569.809316
4973.214073,200,2569.997838
4417.70934,200,2570.190425
5226.709636,200,2570.382097
5155.993925,200,2570.570435
3004.438688,200,2572.471899
4734.266781,200,2572.672439
4581.586479,200,2572.860981
5142.736101,200,2573.04381
3966.235408,200,2573.242955
4792.385099,200,2573.421568
3193.483259,200,2573.602427
5346.592528,200,2573.798445
4497.590054,200,2573.986377
4127.094543,200,2574.174215
4827.713755,200,2576.062751
1859.755939,200,2576.252462
5428.136367,200,2576.463332
5442.3804,200,2576.655839
5168.008818,200,2576.851062
-181.100419,9,2576.861321
4933.746012,200,2577.052202
4205.202945,200,2577.246261
5140.981008,200,2577.559923
5764.04064,200,2577.763592
2257.663191,200,2577.955423
4528.261444,200,2579.870399
3982.251832,200,2580.05933
4707.61787,200,2580.250078
5864.888642,200,2580.438185
4801.194339,200,2580.631613
4645.134729,200,2580.817386
4777.572713,200,2581.000494
3472.99229,200,2581.19602
5155.846861,200,2581.380836
5026.164163,200,2581.567637
5470.782034,200,2581.754605
5236.625785,200,2583.638945
3193.43681,200,2583.85164
4925.079559,200,2584.036206
3837.536589,200,2584.226742
5162.683529,200,2584.417061
5981.16435,200,2584.61159
5216.189563,200,2584.791405
4327.727599,200,2584.987485
4439.182544,200,2585.17415
6250.185412,200,2585.370299
5643.666679,200,2587.24614
4828.547947,200,2587.426677
5557.847171,200,2587.623162
5122.457836,200,2587.809196
4946.807181,200,2588.00864
2733.717793,200,2588.201692
5116.363432,200,2588.382615
4059.009863,200,2588.578054
4963.236404,200,2588.767475
5075.988973,200,2588.955426
-164.550565,4,2588.955426
5769.795195,200,2591.056964
4805.852315,200,2591.273906
3504.201361,200,2591.475124
4221.906236,200,2591.674504
5243.445115,200,2591.901526
4733.249407,200,2592.102562
5422.563694,200,2592.278749
5631.979609,200,2592.468402
4560.354195,200,2592.652414
3817.133616,200,2592.841298
