#{"t_start": 1770228867.0307302, "env_id": "None"}
r,l,t
12940.120173,200,278.541086
5600.313885,200,278.665136
14839.977144,200,278.781125
15426.328368,200,278.898977
8238.134495,200,279.006747
5510.9744,109,279.076333
12660.529443,200,279.184528
13845.462458,200,279.315265
10448.817005,200,279.432185
-909.044268,16,279.440929
10279.048784,200,279.564254
9167.903821,200,280.701128
8123.857257,200,280.811753
-956.832256,18,280.832067
10745.418066,200,280.947021
8885.505146,200,281.057885
12251.342264,200,281.179637
12348.063823,200,281.290657
12445.592638,200,281.406744
-904.571644,8,281.416981
15696.556492,200,281.535614
14314.249438,200,281.652153
11803.074009,200,281.77074
11383.148353,200,282.908334
13345.08658,200,283.026033
-508.6031,8,283.03404
14603.147909,200,283.147985
11049.349687,200,283.266706
12271.504804,200,283.382276
14336.857663,200,283.499463
14506.537058,200,283.614948
12523.561201,200,283.732933
12985.524411,200,283.854506
6162.485254,200,283.967111
7077.935916,200,285.165351
15028.059092,200,285.284338
11513.271914,200,285.40018
14062.002833,200,285.517151
12543.417077,200,285.649331
13938.154511,200,285.762964
13307.04851,200,285.867427
72.016746,18,285.88818
13042.300929,200,285.998742
15770.652207,200,286.118847
14467.670172,200,286.234941
13371.448885,200,287.366941
12947.756068,200,287.471804
3873.258868,200,287.594146
12867.396505,200,287.703637
13358.029885,200,287.832223
13220.614975,200,287.946185
12822.064456,200,288.061773
6701.511819,200,288.173442
11618.688163,200,288.287706
12256.941935,200,288.40841
1102.616345,62,288.447895
-972.101176,6,288.45524
13949.776865,200,289.550677
6642.134025,200,289.66933
-997.194793,2,289.671334
6273.194288,200,289.78719
13106.229127,200,289.903048
12816.737778,200,290.017086
12652.706722,200,290.141025
14268.279723,200,290.249687
14786.224547,200,290.368235
-966.843474,1,290.368235
14879.555626,200,290.492422
9959.603019,200,290.599725
9037.791457,200,290.711401
13613.180056,200,291.949797
15714.93223,200,292.069185
13174.118206,200,292.186104
10151.186603,200,292.322468
15581.253433,200,292.438459
12950.4058,200,292.564952
13819.564194,200,292.682171
12147.948214,200,292.788845
15546.083729,200,292.910547
15640.903184,200,293.027403
8289.313827,200,294.138648
10313.392041,200,294.254725
12586.611094,200,294.370642
13352.779264,200,294.478833
14046.648004,200,294.596314
12927.165668,200,294.710499
13087.620094,200,294.83126
15617.596839,200,294.945835
15586.068769,200,295.054119
14876.438475,200,295.178655
5028.487987,200,296.246628
11229.632955,200,296.367746
14152.527507,200,296.482085
13892.529054,200,296.593177
14930.992764,200,296.711838
14135.990012,200,296.83237
12355.234206,200,296.948393
14784.180895,200,297.053364
10792.904621,200,297.177647
15793.635093,200,297.296672
10346.328681,200,298.388448
15407.027699,200,298.502519
7903.372997,200,298.617592
13802.642409,200,298.736823
13470.9604,200,298.84858
9266.445169,200,298.970574
15922.944348,200,299.093919
14013.728952,200,299.206939
13537.183052,200,299.325339
-743.688059,9,299.325339
12199.056891,200,299.449152
12268.3429,200,300.818835
14889.267866,200,300.933047
15149.273717,200,301.0515
-999.082616,1,301.0515
15368.219364,200,301.17252
7941.751564,200,301.286303
15652.352695,200,301.400788
6529.288449,200,301.515958
15694.197724,200,301.627492
10627.482816,200,301.752275
10133.3173,200,301.866636
14201.796833,200,301.984567
15093.023997,200,303.095728
