#{"t_start": 1770867923.6991062, "env_id": "None"}
r,l,t
3799.753368,200,7112.153982
3900.530859,200,7118.352569
3766.344387,200,7124.744081
4418.004695,200,7131.384731
4385.829858,200,7137.823511
4351.405815,200,7144.207459
3401.786214,200,7150.235117
4314.942753,200,7156.332668
4766.343475,200,7162.18751
4277.511098,200,7168.364954
3437.082938,200,7174.613174
4399.147433,200,7180.874784
4417.011482,200,7186.810856
4380.350856,200,7193.136943
5282.915147,200,7199.526987
4558.332324,200,7205.931715
3974.880615,200,7212.160501
4378.418302,200,7218.522941
4263.76687,200,7224.986452
3882.166012,200,7231.511161
4162.152285,200,7238.342408
4355.85156,200,7245.116144
5006.335408,200,7251.690973
3358.187209,200,7258.243366
4364.201898,200,7264.818098
4070.657532,200,7271.167037
2906.913784,200,7277.472309
3992.032318,200,7284.019846
4175.007735,200,7290.733215
4613.995582,200,7297.590597
4342.348667,200,7303.860207
4310.251779,200,7310.12416
4724.761332,200,7316.256917
4341.573644,200,7322.421351
3579.675588,200,7328.578598
3184.875819,200,7334.86706
2573.320051,200,7341.040118
2709.901073,200,7347.15575
4145.708039,200,7353.180601
3982.24454,200,7359.172518
4098.078862,200,7364.956794
3828.186109,200,7371.26012
3492.440762,200,7377.472756
4383.27244,200,7383.611749
3969.61508,200,7389.581788
4305.47812,200,7395.841657
4301.182386,200,7402.298559
4066.581018,200,7408.742713
3706.599868,200,7415.226433
3727.028708,200,7421.513657
4171.854275,200,7428.093309
4503.00562,200,7434.705847
2937.283122,200,7440.860878
3745.177555,200,7447.224107
4032.515051,200,7453.698285
4279.654751,200,7460.062282
3765.111798,200,7467.013513
3881.778399,200,7473.554358
3952.20211,200,7480.488033
4460.579857,200,7487.098379
3698.319333,200,7493.487636
3348.043421,200,7499.902761
4073.215074,200,7506.545504
4210.924782,200,7513.114759
3768.124539,200,7520.129338
4061.20579,200,7526.743689
3975.500442,200,7533.251115
4692.742068,200,7539.343821
4033.221681,200,7545.371064
4334.977051,200,7551.484065
4452.559283,200,7558.070835
3262.328486,200,7564.292452
4603.221164,200,7570.649197
4795.151068,200,7577.006521
3710.917641,200,7583.530457
4367.830555,200,7590.147526
4055.19673,200,7597.454985
4739.457646,200,7603.895895
4560.380679,200,7610.308444
3900.859543,200,7616.846346
4162.153948,200,7623.261096
4197.950247,200,7629.817773
2990.125135,200,7636.246607
4374.797042,200,7642.668492
4654.657952,200,7649.242915
4405.455184,200,7655.901177
4282.305634,200,7662.541692
4083.110957,200,7668.981086
4364.541959,200,7675.482081
3342.531366,200,7682.011208
3655.50392,200,7688.315784
3927.74244,200,7694.606419
3498.826475,200,7701.267551
4025.872018,200,7707.828817
4410.375134,200,7714.125576
4576.235453,200,7720.663948
4238.389357,200,7727.1914
3291.434369,200,7733.721507
3636.743849,200,7739.751593
4858.434964,200,7745.653922
-140.669842,3,7745.744376
4809.031072,200,7752.085635
4354.755497,200,7758.63538
3335.741916,200,7764.85831
4688.732468,200,7771.037619
4214.009012,200,7777.309173
3616.847605,200,7783.544168
4753.666069,200,7789.616435
3908.388192,200,7795.806694
3740.785096,200,7801.937943
4080.049742,200,7808.120685
4229.433653,200,7814.412564
4256.295218,200,7820.528428
4847.597676,200,7826.564455
3826.659576,200,7832.771163
3328.351764,200,7839.082795
3031.632519,200,7845.627768
4717.022697,200,7852.102668
3144.982309,200,7858.558093
4318.392232,200,7864.95482
3966.846403,200,7871.463381
4345.035522,200,7877.763669
3704.301195,200,7884.062955
4163.933252,200,7890.360837
4104.803952,200,7897.033056
3988.681088,200,7903.323467
5175.425847,200,7909.464455
4863.464851,200,7915.640909
3293.563151,200,7921.924879
3630.804675,200,7928.265918
3776.112821,200,7934.615954
3869.340171,200,7941.07375
4248.613251,200,7947.264807
3480.896024,200,7953.717115
4478.258038,200,7960.258303
4410.840259,200,7966.829857
3391.034302,200,7973.409115
3700.038287,200,7979.986873
3709.855317,200,7986.725141
4013.573731,200,7993.079603
4612.820812,200,7999.623115
4046.552633,200,8006.577435
3150.876664,200,8013.16213
3795.948075,200,8019.739206
3797.60743,200,8026.201167
2825.738576,200,8032.80066
3641.269496,200,8039.278036
3975.267787,200,8045.710376
4137.905052,200,8052.002564
3575.116467,200,8058.554915
4320.968999,200,8064.794014
4445.365023,200,8071.158057
4704.137345,200,8077.460197
4591.831589,200,8083.726183
3151.367256,200,8090.232259
3970.141599,200,8096.810831
3305.91747,200,8103.650722
3660.644693,200,8110.172418
4525.295812,200,8116.308712
4163.54107,200,8122.987453
4948.623051,200,8129.257697
3770.363688,200,8135.507628
4107.777948,200,8141.611653
4230.292756,200,8147.482631
4679.536114,200,8153.65064
4491.593023,200,8159.753069
4427.792735,200,8166.198989
4555.864125,200,8172.476812
4196.286615,200,8178.582984
3882.567326,200,8185.084224
4269.209629,200,8191.99456
4341.83668,200,8198.836449
4198.931664,200,8205.190195
3973.256938,200,8211.673
4535.282633,200,8218.346289
4017.372494,200,8224.963866
4210.708942,200,8231.371309
4034.443484,200,8238.211187
4459.084159,200,8244.97349
3706.167951,200,8251.483687
3939.684153,200,8258.114143
4073.348131,200,8264.052952
4828.847451,200,8270.210477
4115.756206,200,8276.302837
4117.311512,200,8282.684117
3812.338678,200,8289.299639
3997.922536,200,8295.435462
4323.322943,200,8301.253381
4931.063257,200,8307.64621
4242.027958,200,8314.284612
4414.784478,200,8320.763636
4984.380496,200,8326.952722
3244.000535,200,8333.249531
4388.699461,200,8339.367477
4757.332137,200,8345.512199
5465.705665,200,8351.767851
4771.362675,200,8357.834689
3985.717577,200,8364.029974
4038.13983,200,8370.377024
4462.326467,200,8376.533736
3438.73934,200,8382.76223
4791.217238,200,8389.336153
3082.914744,200,8395.397874
4440.430296,200,8402.077539
4209.256938,200,8408.384622
3250.769474,200,8415.184854
3480.979261,200,8421.520867
4116.794119,200,8428.02315
3996.124408,200,8434.940693
4437.14598,200,8441.823159
4930.998285,200,8448.876842
5228.49231,200,8455.062382
4714.953396,200,8461.01835
3093.469174,200,8467.141354
4543.077733,200,8473.192807
3537.994519,200,8479.140879
4277.592869,200,8485.103001
4134.998039,200,8491.174416
4790.500114,200,8497.450932
4664.853541,200,8503.429714
3789.371281,200,8509.325416
4060.238192,200,8515.075588
3394.219829,200,8521.283432
4336.252084,200,8527.313037
4042.059481,200,8533.154391
4346.945504,200,8538.991367
4864.361004,200,8544.755001
4714.600373,200,8550.486495
4022.411298,200,8556.070258
4829.518426,200,8561.491493
3845.880878,200,8567.122785
4645.06875,200,8572.671813
4017.005642,200,8578.53216
3428.593231,200,8584.310309
3996.463622,200,8590.318864
4331.576438,200,8593.112754
4676.211109,200,8595.598461
4721.397336,200,8598.248541
5082.853499,200,8600.751276
4174.979182,200,8604.115503
4588.829525,200,8609.71775
3887.825021,200,8615.823644
3462.181322,200,8621.835089
3915.819999,200,8627.683774
248.632354,37,8628.717999
3479.418438,200,8634.544093
3694.644485,200,8640.438088
4215.762944,200,8646.596825
3320.102165,200,8652.499295
4987.589161,200,8658.213576
4467.537135,200,8664.087341
4254.417134,200,8670.020402
3563.047393,200,8676.000355
4363.758812,200,8682.083086
3838.940724,200,8687.934978
3582.517699,200,8694.538935
4602.099361,200,8700.645709
4155.633673,200,8707.076094
3926.836157,200,8713.107997
4253.944929,200,8719.766219
4596.781034,200,8726.00617
4513.782771,200,8732.11021
4148.388658,200,8738.519834
5229.632877,200,8744.900276
4066.194622,200,8751.080921
3046.475107,200,8757.163193
4191.543995,200,8763.260419
3639.725479,200,8769.192907
3976.82904,200,8775.12666
4600.064791,200,8781.268997
3187.467516,200,8787.276128
3940.973221,200,8793.581346
3980.526697,200,8799.651267
4488.35548,200,8805.854747
5108.998626,200,8811.830086
4190.917715,200,8817.916601
3553.763442,200,8823.424853
5121.032567,200,8829.174669
4206.748947,200,8834.796025
3415.929075,200,8840.240607
3567.467476,200,8845.742499
4031.999473,200,8851.319788
4953.407234,200,8857.484592
3400.735896,200,8862.937545
4342.670834,200,8868.38791
4104.605774,200,8873.910264
4342.767625,200,8879.999791
4013.709139,200,8885.767877
3666.011362,200,8891.43473
3920.895083,200,8897.021066
4585.239802,200,8902.502557
4706.458864,200,8907.879682
3861.029904,200,8913.441161
4716.089205,200,8919.336211
3959.681493,200,8925.036501
4158.036997,200,8930.943368
4177.273096,200,8936.706476
3699.34272,200,8942.305599
3790.934575,200,8948.189692
3978.811802,200,8953.684664
4388.398397,200,8959.523271
3546.789005,200,8965.691352
4065.69508,200,8971.259815
4408.522363,200,8976.918466
4282.892888,200,8982.732004
3451.756141,200,8988.705835
4115.490526,200,8994.480461
5533.226333,200,9000.83221
4033.597598,200,9006.424457
3884.891965,200,9012.197118
2788.175736,200,9018.048991
3351.170671,200,9023.88476
4300.245237,200,9029.733424
4200.759819,200,9035.818931
5201.233322,200,9042.041106
3899.055666,200,9047.900866
4066.241403,200,9053.452332
2711.248904,200,9059.585736
-186.810366,2,9059.650556
2884.725063,200,9065.933187
3773.826454,200,9072.123392
4378.774793,200,9078.099084
3762.081032,200,9084.30609
4051.61329,200,9090.927752
3218.192506,200,9097.746527
5360.424021,200,9104.15608
3970.254873,200,9110.456645
4509.324445,200,9116.835605
3979.111835,200,9122.570495
3309.958589,200,9128.227167
4193.381867,200,9133.801459
4185.346465,200,9139.323059
3598.127451,200,9144.81626
4069.402137,200,9150.395383
3833.849704,200,9156.212276
4095.769916,200,9161.85967
5061.982222,200,9167.738115
4616.436735,200,9173.949496
3550.360095,200,9180.116245
3952.133066,200,9186.419145
4103.990413,200,9192.693691
4617.457846,200,9199.092003
4863.556157,200,9205.444751
3929.841851,200,9211.702833
4598.7956,200,9218.536354
3568.767995,200,9224.555572
3441.964518,200,9230.559363
4813.65612,200,9236.687088
3770.365388,200,9243.226565
4839.505994,200,9249.356783
4819.761563,200,9255.383219
4833.507761,200,9261.467494
4173.891451,200,9267.497268
4440.506721,200,9273.820546
4288.223339,200,9280.158447
3679.276972,200,9286.427746
4472.730851,200,9292.589981
4115.749445,200,9298.871392
4093.036338,200,9305.043786
3985.855867,200,9311.399145
4631.514019,200,9318.17777
-192.518045,1,9318.246871
3841.711211,200,9324.573981
3928.224699,200,9330.899431
3929.490285,200,9337.255347
4618.575179,200,9343.323484
4282.010961,200,9349.471809
4868.642408,200,9355.494238
3331.051105,200,9361.376914
5318.400062,200,9367.29135
3741.800067,200,9373.136409
4350.653871,200,9379.072657
4736.605134,200,9385.056737
4070.225327,200,9391.650196
4705.61873,200,9398.169375
4554.304349,200,9404.295581
4851.745807,200,9410.415369
4262.709979,200,9416.673201
3105.755552,200,9423.133373
3301.027123,200,9432.834912
3993.271168,200,9444.81497
3979.765873,200,9450.622406
4128.243927,200,9453.130282
3926.150248,200,9455.467982
4791.401303,200,9457.797204
3389.009115,200,9460.103047
3841.350856,200,9462.347653
4379.7667,200,9464.531225
3856.191511,200,9466.743877
3169.919199,200,9468.931511
4075.05675,200,9471.182659
4590.556393,200,9473.653292
4221.046072,200,9476.01535
4771.961443,200,9478.492898
3966.235743,200,9480.740182
4160.431495,200,9483.060898
3905.231579,200,9485.358927
3274.070346,200,9487.694309
3835.440977,200,9489.983299
4499.068332,200,9492.289615
4556.012842,200,9494.570639
4380.394112,200,9496.891906
4611.228249,200,9499.196243
3415.466038,200,9501.503689
4351.936207,200,9503.770954
4664.437001,200,9506.018798
3469.390301,200,9508.230918
4891.127567,200,9510.446167
3620.463583,200,9512.806822
3620.912525,200,9515.338331
4126.4949,200,9517.842812
4135.001603,200,9520.570261
3660.21316,200,9523.263251
4687.886356,200,9525.819632
3580.571043,200,9528.471117
220.500618,31,9528.883597
4120.424129,200,9531.778563
3682.446689,200,9534.531518
4722.333609,200,9537.13306
3344.96054,200,9539.765675
3547.979827,200,9542.476395
3859.873098,200,9545.226868
4562.627178,200,9547.944175
4363.231824,200,9550.735282
4117.146561,200,9553.658567
2820.570131,200,9556.271053
4681.123985,200,9558.957439
4149.964188,200,9561.734342
4245.083568,200,9564.46358
3686.132133,200,9567.091834
3052.58108,200,9569.74528
4467.06422,200,9572.498065
4051.429615,200,9574.761626
4251.571637,200,9577.060709
4180.135832,200,9579.371859
4707.964217,200,9581.633934
4608.557662,200,9584.080673
4348.603168,200,9586.427231
4634.28691,200,9588.683591
4141.571398,200,9590.823973
5084.614407,200,9592.976216
4367.800231,200,9595.515127
4354.014971,200,9597.880258
3994.35678,200,9600.275747
4226.394117,200,9602.51582
4027.534011,200,9604.817862
4375.424877,200,9607.164173
4030.078201,200,9609.412417
4149.494507,200,9611.65873
3593.64983,200,9613.974694
3900.858072,200,9616.289283
4153.950308,200,9618.538582
3849.934582,200,9620.815242
3783.653751,200,9623.096385
4613.510814,200,9625.31407
4695.508934,200,9627.56549
4137.78718,200,9629.823389
4289.576987,200,9632.243901
4147.791412,200,9634.558559
4779.657203,200,9636.855063
4312.020676,200,9639.128852
3468.308273,200,9641.408854
4970.453706,200,9643.696553
5082.531138,200,9645.977285
3924.290416,200,9648.225374
4160.557978,200,9650.538729
4575.999535,200,9652.795641
4741.566245,200,9655.063177
4084.275575,200,9657.349748
3723.785622,200,9659.650124
3989.58813,200,9662.015352
4127.101247,200,9664.429973
4087.867638,200,9666.720048
4273.041531,200,9669.019748
4317.011313,200,9671.28783
4030.510454,200,9673.627262
3944.190978,200,9675.874157
